age,income,previous_purchase,will_purchase
23,71475,Yes,No
69,43156,No,Yes
57,56290,No,Yes
20,39621,No,No
30,51495,Yes,No
43,51759,Yes,Yes
28,75881,Yes,No
66,70171,Yes,No
29,68553,Yes,Yes
21,45232,No,Yes
65,76341,No,Yes
30,54633,Yes,No
66,79220,Yes,No
65,63294,Yes,Yes
59,20137,No,Yes
66,78083,Yes,Yes
67,41982,Yes,Yes
60,62615,No,Yes
67,41781,Yes,Yes
66,32296,No,No
59,33104,No,Yes
48,52682,No,No
68,47495,Yes,No
28,33701,No,No
41,66725,Yes,No
22,54197,Yes,No
25,70852,Yes,Yes
44,32494,No,No
57,58878,Yes,No
36,72416,Yes,Yes
40,53969,Yes,No
28,78109,Yes,Yes
51,65777,Yes,No
31,26393,Yes,No
41,34977,No,No
49,54641,Yes,No
60,60081,Yes,No
43,51383,Yes,No
42,62688,No,No
52,64754,No,No
41,24586,Yes,No
43,49489,Yes,Yes
27,38492,No,No
36,39270,No,Yes
58,44504,Yes,No
69,42192,No,Yes
57,69130,Yes,Yes
36,56335,Yes,Yes
31,44904,No,No
62,22246,Yes,No
22,73220,Yes,No
32,44384,No,No
49,70889,No,Yes
48,42490,Yes,No
58,59843,Yes,Yes
57,40982,No,Yes
30,26035,Yes,No
67,26946,No,Yes
69,32277,No,No
59,46693,No,Yes
43,29039,No,Yes
48,26867,Yes,Yes
40,63651,Yes,Yes
42,36222,Yes,No
63,22654,No,Yes
36,42646,No,No
33,40738,Yes,Yes
63,31735,Yes,Yes
37,34425,Yes,No
52,64964,Yes,Yes
23,44648,No,Yes
39,73156,Yes,Yes
66,79565,No,Yes
60,67848,No,No
43,47528,No,No
28,37532,No,No
66,42702,Yes,Yes
25,30997,No,Yes
56,74742,No,Yes
47,66764,Yes,Yes
67,24194,Yes,No
51,62714,Yes,No
23,69788,No,No
52,47102,Yes,Yes
36,75730,Yes,No
22,55951,Yes,No
47,39564,No,No
44,33575,Yes,No
54,30253,No,No
20,36170,No,No
20,69102,No,No
58,55745,Yes,Yes
51,58947,Yes,No
62,69383,No,Yes
35,36861,No,No
44,24284,No,No
54,46265,Yes,Yes
61,21136,Yes,No
30,34741,No,No
27,45956,No,No
51,55855,Yes,Yes
36,73246,No,No
59,56291,No,No
22,22230,No,No
21,51545,No,Yes
48,25909,Yes,Yes
49,25437,Yes,Yes
50,72266,No,Yes
25,59301,No,Yes
69,47950,No,Yes
61,78358,No,No
25,33008,No,Yes
28,29303,Yes,No
67,71716,No,Yes
51,67186,Yes,No
52,46243,Yes,No
31,35988,No,No
54,56615,No,No
66,45240,Yes,Yes
34,53022,Yes,No
58,34964,Yes,Yes
68,47965,No,Yes
24,30928,Yes,No
66,64366,No,No
52,69898,Yes,No
62,79796,Yes,No
22,68631,Yes,Yes
60,21795,No,Yes
32,24040,No,No
62,66312,Yes,No
57,73037,Yes,No
63,37524,Yes,No
54,38355,No,Yes
29,32498,Yes,No
40,70411,No,No
24,64350,Yes,Yes
63,44368,Yes,No
32,57465,Yes,Yes
35,39692,Yes,No
56,66420,No,Yes
41,54399,Yes,No
68,64214,No,Yes
30,65597,No,Yes
51,41670,Yes,Yes
69,57631,Yes,Yes
50,74610,Yes,No
20,45071,No,Yes
41,60940,Yes,Yes
32,35442,Yes,Yes
34,40365,Yes,Yes
44,33005,Yes,No
58,28276,No,No
31,67029,No,Yes
55,38218,Yes,No
37,23825,No,No
20,57683,Yes,Yes
65,37062,Yes,No
24,52393,Yes,No
32,71893,No,Yes
65,78953,Yes,Yes
41,63158,No,Yes
21,44638,Yes,Yes
41,35663,Yes,Yes
53,72373,No,Yes
50,33124,No,Yes
61,23203,No,Yes
62,23698,No,Yes
53,64115,No,Yes
48,30355,No,Yes
55,74826,Yes,Yes
47,24057,Yes,No
67,63309,No,Yes
44,55035,Yes,No
24,54197,Yes,No
55,77819,No,Yes
42,66546,No,Yes
63,62873,Yes,Yes
52,77834,Yes,Yes
36,68802,Yes,Yes
58,77959,Yes,No
46,42865,Yes,Yes
21,59896,No,Yes
55,23651,No,No
43,66182,Yes,No
68,74446,Yes,No
52,46713,No,No
24,75448,No,Yes
20,49525,Yes,Yes
61,22013,Yes,Yes
53,23443,Yes,Yes
29,24951,No,Yes
57,67789,Yes,Yes
66,39109,Yes,No
49,24485,No,No
41,61971,No,No
62,63109,Yes,No
26,25116,Yes,Yes
43,22886,No,Yes
61,33792,No,Yes
33,34936,Yes,No
67,66415,Yes,No
47,71734,No,Yes
29,36585,Yes,Yes
49,55985,Yes,Yes
60,51777,No,No
63,52410,Yes,Yes
50,78015,Yes,No
48,38026,No,No
25,64892,No,No
22,53522,No,No
26,28219,No,No
53,57995,Yes,No
53,36903,No,Yes
28,39937,No,No
58,33840,No,Yes
38,63842,Yes,Yes
25,41732,No,No
37,29781,No,No
29,60058,No,No
52,36885,Yes,No
56,48673,No,No
46,26401,Yes,Yes
59,24905,No,No
41,63881,Yes,Yes
23,60323,Yes,No
38,24280,Yes,No
34,66928,No,No
66,31410,Yes,Yes
57,71818,No,No
64,20809,No,No
58,69518,Yes,No
36,49734,Yes,No
56,48378,Yes,Yes
31,48605,No,No
27,26669,Yes,Yes
23,48257,No,No
26,37392,No,Yes
50,78055,Yes,Yes
41,37377,No,Yes
43,68379,No,Yes
26,27995,Yes,No
55,70131,Yes,No
22,37246,No,No
56,25962,No,Yes
68,61797,Yes,Yes
55,61933,No,No
63,25517,Yes,No
40,79261,Yes,No
51,21736,No,No
44,29735,No,Yes
28,41628,No,Yes
34,64751,Yes,No
59,32143,Yes,Yes
23,78240,No,Yes
68,65467,No,No
52,23885,No,Yes
22,55873,Yes,No
21,64813,No,Yes
31,44172,No,No
43,66428,No,Yes
42,59171,No,Yes
47,24943,No,Yes
26,46033,Yes,Yes
60,43541,No,No
21,23484,No,No
61,56173,Yes,No
59,52496,No,Yes
48,70024,No,No
62,30047,No,No
28,76236,Yes,No
40,50145,Yes,No
65,74081,Yes,No
22,61356,Yes,No
55,34398,No,Yes
35,42059,No,No
68,62698,No,Yes
52,22783,Yes,Yes
61,66322,No,Yes
39,66212,Yes,Yes
24,27595,Yes,Yes
64,70163,Yes,Yes
69,69105,No,Yes
38,53446,Yes,Yes
28,78095,Yes,Yes
46,21417,Yes,No
64,38820,No,No
24,79428,No,No
25,22376,Yes,Yes
34,72231,Yes,No
63,33980,Yes,No
68,65870,No,Yes
43,33633,No,No
28,44988,No,Yes
38,64911,No,No
55,79195,Yes,No
44,70332,Yes,Yes
50,44345,Yes,Yes
23,64272,Yes,No
47,63161,Yes,Yes
30,38206,No,Yes
62,57647,No,No
62,55136,No,No
47,74687,No,No
46,23761,Yes,Yes
61,49843,Yes,Yes
38,43553,No,Yes
21,60730,No,No
54,79878,No,No
55,57756,Yes,Yes
22,34126,No,No
61,34964,No,Yes
20,27978,No,No
32,35337,Yes,No
61,43367,No,Yes
32,54854,Yes,No
50,48624,No,Yes
65,55123,Yes,Yes
34,43106,No,Yes
56,55359,No,No
65,51482,No,No
46,51274,Yes,No
24,29677,Yes,Yes
53,51234,Yes,Yes
52,69428,Yes,No
40,41565,Yes,No
36,53762,Yes,No
59,78988,No,Yes
31,31849,No,Yes
29,61179,No,No
40,47373,Yes,Yes
25,40096,Yes,No
66,78516,No,No
47,71860,No,No
24,59656,Yes,Yes
32,47048,Yes,No
58,47442,No,Yes
63,40420,No,Yes
22,32133,No,Yes
29,60562,Yes,No
52,43133,Yes,No
66,56987,No,No
34,23117,Yes,No
42,27429,No,Yes
43,61244,Yes,No
49,21379,No,Yes
69,52879,Yes,Yes
68,48338,No,Yes
24,51311,No,No
56,30505,No,No
58,35206,Yes,Yes
66,21199,Yes,No
58,46155,No,No
34,25609,No,Yes
42,64440,Yes,No
51,43449,No,No
24,30685,No,Yes
43,61932,Yes,Yes
59,57493,Yes,No
40,31744,No,Yes
55,46468,Yes,No
67,32717,Yes,No
38,38171,Yes,No
53,43717,No,Yes
26,42753,Yes,Yes
21,66157,No,Yes
42,26373,No,Yes
69,24053,No,No
27,25288,No,Yes
53,61579,Yes,No
40,27439,No,Yes
23,43507,No,No
49,58264,Yes,No
37,35244,Yes,Yes
39,32534,No,No
25,63516,Yes,Yes
28,46858,Yes,Yes
59,67025,No,No
50,34025,Yes,No
62,44468,Yes,No
51,37697,No,Yes
58,42426,No,Yes
49,79072,Yes,No
22,63216,Yes,Yes
66,56604,No,No
31,39431,Yes,Yes
33,36908,Yes,No
46,75061,Yes,No
68,21187,No,No
69,51420,Yes,No
62,37441,Yes,No
50,55034,No,Yes
41,52696,Yes,Yes
32,72071,No,No
64,57875,Yes,No
25,60523,No,No
27,79149,Yes,No
22,46345,Yes,Yes
52,79708,Yes,No
53,42927,No,No
28,26921,Yes,Yes
27,65301,No,Yes
63,45768,Yes,Yes
33,28118,No,No
23,48776,No,Yes
55,21977,No,No
68,31932,Yes,Yes
55,70148,No,No
43,55328,No,No
53,53448,No,No
64,38504,No,No
60,47082,No,No
31,30684,Yes,No
50,74229,No,No
46,34477,No,Yes
31,33701,Yes,Yes
64,66890,No,No
65,78291,No,Yes
46,30556,Yes,No
36,50568,No,Yes
21,76795,Yes,Yes
58,62509,No,Yes
40,35066,Yes,Yes
61,66037,No,No
66,40058,Yes,No
45,71914,No,Yes
48,48912,No,Yes
32,52565,No,Yes
64,43960,Yes,No
36,66609,No,Yes
52,58890,No,Yes
26,31428,No,No
58,74505,No,No
60,74645,No,No
48,70984,Yes,Yes
48,24888,No,No
32,43767,No,No
40,74928,Yes,No
69,65346,No,No
59,54845,No,Yes
47,23439,No,No
36,67969,Yes,No
25,64264,No,Yes
25,56465,Yes,Yes
55,74632,Yes,No
60,77150,Yes,No
54,77582,Yes,No
64,51882,No,Yes
69,34711,No,Yes
66,65520,Yes,No
34,50568,No,No
28,52524,Yes,Yes
41,25565,No,Yes
65,76006,No,Yes
57,48174,No,No
32,38519,No,No
31,39253,Yes,No
20,62433,Yes,No
38,56642,No,Yes
68,31933,No,No
54,71243,Yes,No
58,43665,No,Yes
41,25348,Yes,Yes
40,27469,Yes,Yes
45,27158,Yes,Yes
56,55905,Yes,No
69,77268,Yes,Yes
25,53747,Yes,Yes
33,33284,Yes,No
68,39655,Yes,No
67,58759,No,No
30,75327,Yes,No
43,41811,No,No
48,39655,Yes,Yes
39,60729,Yes,Yes
42,35806,No,Yes
57,30554,Yes,Yes
35,66575,Yes,Yes
68,59956,No,Yes
55,71649,Yes,Yes
28,43541,Yes,Yes
69,20165,Yes,No
39,63244,Yes,No
38,44947,Yes,No
22,23975,No,Yes
38,61750,No,Yes
43,24662,Yes,No
60,61255,No,Yes
43,45438,Yes,Yes
34,68835,Yes,Yes
58,36868,No,Yes
35,67014,No,No
48,25285,Yes,No
66,40530,Yes,No
63,41889,No,Yes
40,71972,No,No
24,69914,Yes,Yes
62,66772,Yes,No
40,42454,Yes,No
68,61962,No,Yes
57,72312,Yes,Yes
67,75218,Yes,No
30,25647,Yes,Yes
55,34780,Yes,Yes
42,28655,No,No
49,76243,Yes,No
51,50446,No,No
27,23916,No,Yes
41,44915,No,Yes
25,32290,No,No
22,64209,Yes,No
66,68927,Yes,Yes
45,69909,No,No
50,56334,No,No
20,49794,No,Yes
45,69794,No,No
64,34479,No,Yes
46,70364,No,No
62,73146,No,No
26,31814,No,No
56,75235,No,No
34,26926,No,Yes
40,31090,Yes,No
65,42524,No,Yes
64,23212,Yes,No
68,49180,No,Yes
30,36424,Yes,No
32,56715,Yes,Yes
65,61581,No,No
61,62718,Yes,Yes
59,72545,No,Yes
35,72546,Yes,Yes
33,41189,No,Yes
35,42176,Yes,Yes
49,32381,Yes,Yes
47,51920,No,No
60,35501,Yes,Yes
36,61403,Yes,Yes
50,38568,Yes,No
54,44602,Yes,No
66,56957,No,Yes
63,37030,Yes,Yes
53,75262,No,Yes
54,65424,Yes,No
63,47629,No,No
39,31083,No,No
32,47814,Yes,Yes
69,64173,No,No
29,36060,No,Yes
54,76437,Yes,No
24,76109,No,No
49,76628,Yes,No
35,33330,Yes,No
20,50179,Yes,No
60,60177,No,Yes
49,58242,No,Yes
33,69141,No,Yes
34,55367,Yes,Yes
63,72304,No,No
52,25133,No,Yes
68,77507,No,No
46,20466,Yes,Yes
38,38696,Yes,No
61,50491,No,No
38,68886,Yes,Yes
27,61045,No,No
47,75743,No,No
63,51399,Yes,Yes
41,65479,No,No
34,68945,No,No
67,34485,Yes,No
52,72981,No,Yes
69,32184,No,No
59,44802,No,No
29,58433,Yes,Yes
44,72316,No,No
35,58043,No,Yes
40,60618,Yes,Yes
24,73364,No,Yes
67,34498,Yes,No
41,25786,Yes,Yes
35,39666,Yes,No
54,79128,Yes,No
23,77063,No,Yes
57,41094,No,Yes
39,72867,Yes,No
22,32809,No,Yes
37,61717,Yes,No
55,65114,Yes,Yes
47,32991,Yes,No
32,59303,Yes,Yes
62,26822,No,Yes
57,79576,No,Yes
58,47121,No,Yes
34,65318,Yes,No
26,54890,No,No
22,63277,Yes,Yes
57,56937,Yes,No
53,39296,Yes,No
63,58080,No,No
55,64162,No,Yes
24,56975,No,No
29,47919,Yes,Yes
36,28218,Yes,Yes
29,33909,No,Yes
59,66690,No,No
55,59608,No,Yes
57,55035,No,Yes
65,30515,No,No
54,26646,Yes,No
50,28046,Yes,Yes
33,49575,Yes,No
25,39248,No,No
39,55734,Yes,Yes
28,44807,No,Yes
36,43223,Yes,No
29,75016,Yes,No
62,48341,Yes,Yes
35,38234,Yes,Yes
32,79296,Yes,Yes
65,64133,Yes,No
24,26540,No,No
27,42850,No,No
40,40994,No,No
27,74874,No,No
38,44531,No,No
47,35226,Yes,Yes
46,43171,No,No
23,56888,Yes,No
51,40587,Yes,No
50,45027,No,No
50,48281,Yes,No
27,42976,No,Yes
36,20507,No,Yes
60,52609,Yes,Yes
62,29707,Yes,No
54,62859,No,No
22,23295,No,Yes
58,70062,No,No
44,48971,No,Yes
63,29260,Yes,No
55,57139,Yes,No
32,62858,Yes,Yes
22,24083,Yes,Yes
48,62408,No,No
34,52518,No,Yes
58,56420,No,No
51,75629,Yes,No
59,43902,Yes,No
69,65335,Yes,Yes
37,20313,No,Yes
47,35379,No,Yes
24,75020,No,No
39,26637,Yes,No
33,27588,No,No
57,39990,No,Yes
49,62175,No,No
23,52574,Yes,Yes
22,61920,Yes,Yes
63,47801,Yes,No
45,25538,Yes,No
32,51068,Yes,Yes
21,59580,No,Yes
27,62051,Yes,No
45,23335,No,Yes
29,56350,No,No
62,32650,No,Yes
50,23583,Yes,Yes
37,53703,Yes,Yes
35,44508,Yes,Yes
69,52399,Yes,Yes
38,39026,Yes,No
40,68869,No,Yes
23,76573,Yes,Yes
29,30114,Yes,No
69,58558,No,No
66,79961,Yes,No
29,39591,Yes,Yes
45,32139,No,No
54,31812,Yes,Yes
67,58095,Yes,Yes
35,22089,Yes,Yes
60,55555,No,No
60,57618,No,Yes
24,67616,Yes,No
46,53360,Yes,No
35,30975,Yes,Yes
31,30739,Yes,Yes
61,51452,No,No
45,57441,No,Yes
34,61874,No,Yes
50,24134,No,No
28,46963,Yes,No
66,29732,No,No
24,52629,Yes,No
34,46024,Yes,No
61,35149,Yes,No
64,52208,Yes,No
38,79247,No,Yes
30,55099,Yes,Yes
46,24759,No,No
45,25191,Yes,Yes
60,32172,Yes,No
56,29656,No,No
52,63165,No,No
47,42545,Yes,No
31,64454,Yes,Yes
40,34315,Yes,Yes
63,61523,No,No
31,45997,No,No
38,29029,Yes,Yes
67,41819,No,Yes
31,50330,No,Yes
41,69534,No,Yes
40,41171,No,Yes
25,54637,No,Yes
25,71520,No,Yes
63,40765,Yes,No
56,30310,Yes,No
30,23139,Yes,No
56,41129,Yes,No
39,47941,No,Yes
35,24089,No,No
40,55794,No,No
65,63571,Yes,No
29,22627,No,Yes
48,58175,No,No
63,65555,Yes,Yes
61,34649,Yes,No
59,24563,Yes,No
56,73443,Yes,No
20,36309,Yes,No
45,42962,Yes,Yes
33,40702,Yes,No
64,77105,No,Yes
27,41420,No,No
53,56212,No,No
49,44585,No,No
60,75066,Yes,Yes
26,26606,No,Yes
49,61802,Yes,Yes
69,73404,Yes,Yes
66,24903,No,No
47,33641,Yes,No
55,46506,No,No
48,58872,No,Yes
49,61312,Yes,No
29,71663,No,Yes
57,55594,Yes,Yes
59,70032,Yes,No
34,73952,Yes,No
35,65100,Yes,Yes
52,63832,Yes,No
26,27554,Yes,No
33,37938,Yes,Yes
33,52115,Yes,No
68,63586,No,No
64,60860,Yes,No
64,32473,No,Yes
55,69704,Yes,No
50,38869,No,No
51,63760,No,No
62,30142,No,Yes
56,61700,Yes,No
28,37813,Yes,Yes
57,49006,No,Yes
28,34376,No,No
63,78337,Yes,No
51,23362,No,No
69,25512,No,No
68,23095,Yes,Yes
20,67269,No,Yes
22,22886,No,Yes
30,37260,No,No
41,65521,No,No
67,73597,Yes,Yes
67,58068,Yes,No
36,65104,No,Yes
34,33018,Yes,Yes
65,76835,Yes,Yes
63,56845,Yes,Yes
66,65712,Yes,No
44,79783,Yes,Yes
49,38222,No,No
37,64930,No,No
43,59416,No,No
69,38360,No,No
24,39335,Yes,No
30,23489,Yes,No
59,62544,No,Yes
25,33101,No,Yes
39,36027,Yes,Yes
32,28303,No,No
34,35320,Yes,Yes
36,29205,No,Yes
67,26818,No,No
69,31526,Yes,No
60,27448,No,No
58,48559,No,No
35,76654,No,No
51,29150,Yes,No
38,37688,Yes,No
55,70107,Yes,No
58,40280,No,Yes
49,76289,Yes,Yes
62,62698,Yes,No
22,35259,No,Yes
26,46079,Yes,No
67,23331,No,Yes
58,75682,Yes,No
54,78250,Yes,Yes
21,53401,No,Yes
31,38449,Yes,No
23,62877,No,No
37,66702,Yes,No
22,76702,No,Yes
42,55273,Yes,Yes
47,74341,Yes,Yes
64,55975,Yes,No
23,64086,Yes,Yes
34,29784,No,Yes
36,29899,Yes,No
62,53272,No,No
29,54851,No,Yes
44,31862,Yes,No
38,30523,No,Yes
32,69816,Yes,Yes
58,53674,No,Yes
40,63875,Yes,No
34,42636,No,Yes
56,61972,Yes,Yes
34,50472,No,No
27,74641,No,No
61,50814,No,Yes
37,52284,Yes,No
23,58541,Yes,Yes
24,76216,No,No
33,66395,No,No
27,76438,Yes,Yes
63,54674,No,Yes
38,30084,Yes,No
61,75177,Yes,Yes
48,27726,Yes,No
55,47988,No,Yes
24,27876,No,No
63,36773,No,Yes
36,62971,Yes,No
62,21878,Yes,Yes
52,50619,No,Yes
54,42026,Yes,No
30,29550,Yes,No
32,37965,No,No
62,62476,Yes,Yes
50,52659,No,No
45,62504,Yes,No
64,36783,No,No
22,53703,Yes,Yes
29,43874,No,Yes
21,79038,No,Yes
67,55688,No,Yes
66,50361,No,No
52,33637,No,Yes
33,23297,No,Yes
58,69323,Yes,No
40,48475,No,No
25,33109,No,Yes
43,73400,Yes,Yes
55,26237,Yes,No
51,69033,No,Yes
65,49270,No,No
48,31021,No,Yes
20,75133,No,Yes
62,70760,Yes,No
29,72582,No,Yes
25,65969,Yes,Yes
54,71198,No,Yes
23,67899,No,Yes
37,76780,Yes,No
62,57426,No,No
61,28086,Yes,Yes
40,56717,Yes,No
32,70331,No,No
62,55430,Yes,Yes
66,24458,Yes,Yes
43,25897,No,Yes
30,64888,No,No
43,24225,No,No
59,54513,Yes,No
55,62773,Yes,No
44,29850,No,No
60,79771,Yes,No
36,61146,Yes,Yes
25,43170,Yes,Yes
31,48116,No,Yes
69,34844,Yes,No
51,54803,Yes,Yes
29,52091,No,No
43,72856,Yes,No
58,36465,Yes,No
64,32294,No,No
68,32661,Yes,Yes
41,63825,No,Yes
23,59341,No,Yes
26,27435,Yes,No
48,33493,No,Yes
22,51516,Yes,No
29,41358,Yes,Yes
65,37316,Yes,Yes
38,22574,Yes,Yes
28,61471,No,Yes
36,47242,Yes,Yes
67,76246,Yes,No
45,68657,Yes,No
39,33783,No,Yes
47,64401,No,Yes
65,55301,Yes,Yes
21,51584,No,Yes
53,63145,Yes,Yes
62,71166,No,No
30,46880,No,Yes
45,39757,No,Yes
49,27536,No,Yes
66,75171,No,No
20,24699,Yes,No
48,20523,No,Yes
42,72804,Yes,Yes
41,44566,No,Yes
68,39059,Yes,No
58,56823,Yes,Yes
47,30938,Yes,Yes
65,30466,Yes,No
59,21167,Yes,No
42,20702,No,No
68,33125,No,No
20,41485,Yes,Yes
64,42297,No,Yes
35,71290,No,No
57,60815,Yes,No
36,44845,No,No
33,53429,Yes,No
43,24256,No,Yes
42,53929,Yes,No
50,55531,No,No
64,54577,Yes,No
34,28122,No,Yes
66,47210,Yes,Yes
50,41151,No,Yes
20,63318,Yes,No
66,38221,No,Yes
35,27433,No,No
69,75980,Yes,No
69,28486,No,Yes
50,43852,No,Yes
25,45611,No,No
62,69885,No,Yes
29,79128,No,No
33,68813,Yes,Yes
24,36951,No,Yes
41,29991,Yes,No
23,23010,No,Yes
58,73859,Yes,Yes
21,42401,Yes,Yes
69,22211,Yes,No
59,24091,Yes,No
21,25284,Yes,Yes
63,58946,No,No
44,39285,Yes,Yes
25,24163,No,No
59,74555,Yes,Yes
54,24590,Yes,No
23,39837,Yes,No
51,50479,Yes,Yes
26,48787,No,Yes
43,27327,Yes,Yes
39,56754,Yes,Yes
53,40976,No,Yes
60,28966,Yes,No
44,63089,Yes,No
45,57556,Yes,Yes
48,43937,Yes,Yes
46,61013,No,Yes
46,79400,No,No
33,74524,Yes,No
63,64830,No,Yes
41,54641,Yes,Yes
53,62679,No,No
52,48212,No,No
68,53381,No,No
45,68414,No,Yes
61,65453,Yes,Yes
47,56233,Yes,No
63,63019,No,Yes
64,38695,No,No
22,23392,Yes,Yes
68,69691,No,No
54,78926,Yes,Yes
66,67404,No,No
69,42233,No,No
64,37376,No,Yes
55,25287,No,Yes
28,54093,No,No
58,48817,No,Yes
29,28783,No,No
22,71065,No,No
31,28489,Yes,Yes
42,71685,No,Yes
68,37488,Yes,Yes
44,38359,Yes,Yes
64,42242,Yes,Yes
59,27082,No,No
34,63513,Yes,Yes
21,43535,No,Yes
48,59406,Yes,No
41,20613,Yes,Yes
56,56933,Yes,Yes
54,46394,No,No
36,59639,Yes,No
66,79025,No,Yes
33,49760,No,No
41,32123,Yes,No
67,62000,No,No
42,68465,Yes,No
30,71267,No,No
45,64973,Yes,Yes
43,46940,Yes,Yes
28,62845,No,Yes
41,32412,No,Yes
65,20448,Yes,Yes
34,28689,No,No
61,73266,No,Yes
22,77552,No,Yes
57,74921,Yes,No
37,78286,Yes,Yes
34,44800,No,Yes
22,52951,Yes,No
51,29004,No,No
27,65669,No,No
25,40016,Yes,Yes
35,23797,Yes,No
36,54944,Yes,Yes
58,53624,Yes,No
33,44259,Yes,Yes
42,55351,No,Yes
27,38865,Yes,Yes
59,33153,No,No
39,39753,No,Yes
67,58932,Yes,No
37,69583,No,No
23,34320,Yes,No
24,21727,Yes,Yes
56,22456,Yes,No
65,50117,Yes,Yes
37,75512,No,Yes
34,67538,Yes,Yes
37,78643,Yes,Yes
67,65893,Yes,No
48,57361,Yes,Yes
27,55451,Yes,Yes
44,57498,No,Yes
42,46943,No,Yes
29,75755,No,Yes
64,60081,Yes,Yes
38,59214,No,No
57,75270,Yes,No
39,33969,No,No
32,25157,Yes,No
41,45568,Yes,Yes
32,65377,Yes,No
55,40183,No,Yes
27,75400,Yes,Yes
35,66516,Yes,Yes
39,66564,Yes,No
28,51237,No,No
43,59548,Yes,Yes
52,76699,No,Yes
29,77080,Yes,No
41,35899,No,Yes
30,71301,Yes,Yes
44,52889,No,Yes
21,54534,No,No
60,26879,No,Yes
39,46649,Yes,Yes
66,69014,No,Yes
45,48581,Yes,Yes
45,60194,Yes,No
23,50409,No,Yes
29,37409,Yes,Yes
44,69738,No,Yes
45,24649,No,No
56,29728,No,No
63,74816,Yes,Yes
32,60814,Yes,No
43,57532,Yes,No
61,27524,Yes,No
28,66556,No,No
57,70573,No,Yes
28,44163,Yes,Yes
30,38454,Yes,No
26,45833,Yes,Yes
39,52645,Yes,Yes
25,77965,No,Yes
49,38606,No,No
29,61012,No,Yes
50,49910,No,No
45,57089,Yes,No
49,21578,Yes,No
59,36804,No,No
57,75619,Yes,Yes
31,20390,Yes,No
26,62590,Yes,Yes
68,66941,No,Yes
31,72593,No,Yes
28,32569,Yes,No
54,46995,Yes,No
54,57946,No,No
33,33348,No,Yes
29,59601,Yes,No
67,51053,No,No
22,42259,No,Yes
47,29888,Yes,Yes
58,71831,Yes,Yes
42,62559,Yes,No
41,60521,No,Yes
26,71721,No,No
59,71209,No,No
67,62232,No,No
57,38497,No,No
69,32342,Yes,Yes
39,63468,No,Yes
31,43622,Yes,No
60,38060,Yes,No
21,25983,Yes,No
34,56027,No,Yes
64,35001,No,Yes
26,28091,Yes,No
69,54379,Yes,No
69,47895,Yes,Yes
63,32482,Yes,No
30,33521,Yes,No
41,35104,Yes,Yes
48,28634,No,Yes
31,39446,Yes,Yes
43,28520,Yes,Yes
40,73943,No,No
46,46465,No,No
46,45604,Yes,No
36,53528,Yes,Yes
50,60966,Yes,Yes
27,55536,Yes,No
25,26769,Yes,No
62,74095,No,No
35,71298,No,No
38,67374,Yes,Yes
62,61703,Yes,Yes
43,56960,Yes,Yes
56,72191,No,Yes
40,41121,Yes,No
53,38271,No,Yes
22,37261,Yes,Yes
62,69078,No,No
48,53087,No,Yes
57,49347,No,Yes
67,24514,Yes,Yes
28,43513,No,No
22,56458,Yes,Yes
44,28213,Yes,Yes
59,43798,No,Yes
56,25395,No,No
35,57636,Yes,No
38,56427,Yes,Yes
23,53691,No,No
61,74663,No,Yes
60,47203,No,Yes
69,46904,No,No
31,57985,No,No
52,28605,Yes,Yes
38,57766,Yes,No
48,50456,No,Yes
58,71299,Yes,No
61,78156,Yes,No
20,32109,No,No
56,71006,No,Yes
47,55708,Yes,Yes
45,60306,Yes,Yes
55,31547,Yes,No
32,41998,Yes,No
20,26757,Yes,Yes
40,47073,No,Yes
27,60133,No,No
58,23353,No,No
31,58750,No,No
41,74679,Yes,Yes
51,20218,No,Yes
26,65171,No,No
64,22355,No,Yes
26,48399,No,No
27,72141,No,No
36,42377,No,No
23,52771,Yes,Yes
68,48140,No,No
41,75368,Yes,No
55,29882,No,Yes
51,49402,Yes,No
47,72289,Yes,No
29,31937,No,No
61,29718,Yes,Yes
30,79594,No,Yes
35,65211,No,Yes
45,26502,No,Yes
20,76385,Yes,Yes
64,47453,No,Yes
46,78131,Yes,Yes
63,42139,Yes,No
24,50379,No,Yes
58,63617,Yes,Yes
23,73826,No,Yes
66,60517,No,No
27,74523,Yes,Yes
21,41947,Yes,Yes
29,20870,Yes,Yes
62,29732,No,Yes
67,66999,No,No
28,37221,No,Yes
69,61946,No,No
45,36708,Yes,Yes
58,79035,Yes,Yes
50,24080,No,Yes
58,36567,No,No
68,50391,Yes,No
61,35350,No,No
50,77439,No,Yes
23,46261,No,No
28,41472,No,No
37,79221,No,Yes
36,42464,No,No
20,58065,No,No
50,32441,Yes,Yes
65,54833,Yes,No
25,61488,Yes,No
23,63722,Yes,Yes
66,49763,Yes,No
48,64877,No,No
31,25204,No,No
62,63069,No,Yes
69,56647,Yes,Yes
25,24264,Yes,No
23,38106,Yes,Yes
27,72061,No,Yes
45,73679,Yes,Yes
42,33455,No,Yes
45,78079,Yes,No
36,71739,Yes,Yes
69,47096,No,Yes
42,40961,Yes,Yes
49,29419,Yes,Yes
50,25183,No,Yes
46,58233,Yes,Yes
42,51262,No,Yes
30,40105,Yes,Yes
53,60126,Yes,Yes
69,44067,Yes,Yes
34,30149,Yes,No
20,59789,No,Yes
47,68318,Yes,No
35,43554,No,No
55,36835,No,No
43,71000,Yes,No
42,71956,Yes,No
25,42315,Yes,No
69,64884,Yes,Yes
